0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,97,AFORCD,OC=O,0
0.674157303,0.627570721,0.627777778,0.378006873,0.411439114,0.217021277,98,AFOTOF,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,2
0.662921348,0.620625312,0.666666667,0.378006873,0.431734317,0.121985816,99,AFOTUL,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,2
0.606741573,0.571057593,0.427777778,0.378006873,0.474169742,0.163120567,100,AFOVAT,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,2
0.617977528,0.576291532,0.372222222,0.378006873,0.446494465,1,101,AFOVEX,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,2
0.685393258,0.650440806,0.638888889,0.378006873,0.333948339,0.117730496,102,AFOVIB,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,2
0.640449438,0.594141883,0.488888889,0.378006873,0.479704797,0.361702128,103,AFOVOH,OC(=O)c1ccc(cc1)c1ccc(cc1)C(=O)O,2
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,104,AFOWOK,OC(=O)CN(CCN(Cc1ccc(cc1)C(=O)O)CC(=O)O)CCN(Cc1ccc(cc1)C(=O)O)CC(=O)O,2
0.179775281,0.139156139,0.694444444,0.144329897,0.701107011,0.167375887,105,AFOXAX,OC(=O)c1ccc2c3c1c(ccc3c1c3c2ccc(c3c(cc1)C(=O)O)C(=O)O)C(=O)O,1
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,106,AFOYAW,n1ncn(c1)c1ccc(cc1)n1cnnc1,1
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,107,AFOYEB,O[C@H]([C@H](C(=O)O)O)[C@@H]([C@@H](C(=O)O)O)O,2
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,108,AFOYIE,n1ncn(c1)c1ccc(cc1)n1cnnc1,3
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,109,AFOYOK,n1[nH]cc(c1)c1ccc(cc1)c1c[nH]nc1,2
0.707865169,0.673159434,0.611111111,0.378006873,0.352398524,0.14751773,110,AFUDIR,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,1
0.719101124,0.683676298,0.6,0.378006873,0.335793358,0.146099291,111,AFUDOX,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,1
0.685393258,0.650440806,0.638888889,0.378006873,0.333948339,0.117730496,112,AFUDUD,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,1
0.629213483,0.579721612,0.716666667,0.378006873,0.420664207,0.231205674,113,AFUFAL,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,1
0.662921348,0.620625312,0.666666667,0.378006873,0.431734317,0.121985816,114,AFUFEP,OC(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)O)C(=O)O,1
0.741573034,0.701002562,0.577777778,0.378006873,0.302583026,0.239716312,115,AFUPEX,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,0
0,0,0.272222222,0.347079038,0.348708487,0.184397163,116,AGADUK,OP(=O)(CN(CP(=O)(O)O)CCCCCCN(CP(=O)(O)O)CP(=O)(O)O)O,0
0.269662921,0.224988846,0.188888889,0.790378007,0.038745387,0.190070922,117,AGAFAS,OC(=O)c1cc(cc(c1)C(=O)O)c1cc(cc(c1)c1cc(cc(c1)C(=O)O)C(=O)O)c1cc(cc(c1)C(=O)O)C(=O)O,1
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,118,AGAYIQ,OC(=O)c1cc(Br)c(cc1Br)C(=O)O,1
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,119,AGAYOW,OC(=O)c1ccc(c(c1)C(=O)O)Br,1
0.494382022,0.436748095,0.261111111,0.838487973,0.046125461,0.278014184,120,AGDCNM,N,0
0.314606742,0.27168017,0.1,0.412371134,0.049815498,0.157446809,121,AGEDIC,OC(=O)/C=C/C(=O)O,2
0.191011236,0.143395652,0.422222222,0.068728522,0.32103321,0.10212766,122,AGEGOL,O=C1C(=O)C(=O)C1=O,0
0.696629213,0.657690602,0.594444444,0.378006873,0.370848708,0.258156028,123,AGEGUR,OC(=O)c1c2ccccc2c(c2c1cccc2)C(=O)O,0
0.696629213,0.657690602,0.594444444,0.378006873,0.370848708,0.258156028,124,AGEHAY,OC(=O)c1ccc(c2c1cccc2)C(=O)O,0
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,125,AGESIP,O=C1C(=O)C(=O)C1=O,1
0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,126,AGEWOB,OP=O,0
0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,127,AGEWUH,OC=O,1
0.247191011,0.207700403,0.238888889,0.591065292,0.073800738,0.028368794,128,AGIMOU,Nc1nnn[nH]1,0
0.303370787,0.252929729,0.133333333,0.841924399,0.018450185,0.014184397,129,AGIREP,OC(=O)c1cc(cc(c1)C(=O)O)C(=O)O,3
0.292134831,0.244950082,0.15,0.852233677,0.02398524,0.268085106,130,AGOFEJ,Cc1nn(c(c1c1ccc(cc1)C(=O)O)C)Cn1nc(c(c1C)c1ccc(cc1)C(=O)O)C,3
0.258426966,0.211633755,0.211111111,0.70790378,0.055350554,0.120567376,131,AGOGOU,[nH]1cnnc1,0
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,132,AGONAM,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,2
0.505617978,0.456406415,0.238888889,0.800687285,0.033210332,0,133,AGONEQ,OC(=O)c1cc(C(=O)O)c(cc1C(=O)O)C(=O)O,3
